id,number_of_jobs,last_job_type,last_job_industry,experience_in_dbs,experience_outside_dbs,experience_in_fin,experience_in_insurance,target_achievement,overall_rating
1846,0,,,10,0,10,0,MEDIUM,???
952,0,,,8,0,8,0,MEDIUM,???
1132,0,,,7,0,7,0,MEDIUM,???
2096,0,,,7,0,7,0,MEDIUM,???
2895,2,sales,other,5,0,5,0,MEDIUM,???
2638,0,,,5,0,5,0,MEDIUM,???
3664,2,sales,tech,5,5,7,2,MEDIUM,???
3972,0,,,5,0,5,0,MEDIUM,???
2569,5,other,telecom,9,7,13,3,HIGH,???
988,0,,,10,0,10,0,MEDIUM,???
2953,5,tech,finance,4,2,5,1,MEDIUM,???
1445,3,sales,telecom,3,7,6,4,MEDIUM,???
3272,1,tech,telecom,3,4,5,0,MEDIUM,???
3788,0,,,9,0,9,0,MEDIUM,???
1415,3,other,other,8,3,9,2,HIGH,???
2256,0,,,8,0,8,0,MEDIUM,???
172,1,tech,telecom,5,5,7,1,MEDIUM,???
3577,0,,,9,0,9,0,MEDIUM,???
3773,0,,,3,0,3,0,MEDIUM,???
2418,0,,,6,0,6,0,MEDIUM,???
2625,3,tech,finance,5,6,8,3,MEDIUM,???
1725,0,,,10,0,10,0,MEDIUM,???
1165,0,,,4,0,4,0,MEDIUM,???
938,2,other,insurance,10,4,11,1,MEDIUM,???
1936,0,,,4,0,4,0,MEDIUM,???
1712,0,,,9,0,9,0,MEDIUM,???
1810,0,,,10,0,10,0,MEDIUM,???
2536,1,other,finance,8,0,8,0,MEDIUM,???
223,5,other,telecom,7,7,10,4,HIGH,???
1249,0,,,9,0,9,0,MEDIUM,???
1620,1,finance,tech,5,0,5,0,MEDIUM,???
1578,2,other,finance,8,4,9,3,MEDIUM,???
2237,0,,,10,0,10,0,MEDIUM,???
1686,0,,,8,0,8,0,MEDIUM,???
3125,0,,,8,0,8,0,MEDIUM,???
289,0,,,5,0,5,0,MEDIUM,???
994,0,,,6,0,6,0,MEDIUM,???
3822,1,tech,finance,5,0,5,0,MEDIUM,???
650,0,,,6,0,6,0,MEDIUM,???
622,0,,,5,0,5,0,MEDIUM,???
767,4,other,tech,5,7,8,4,MEDIUM,???
785,0,,,10,0,10,0,MEDIUM,???
3213,0,,,5,0,5,0,MEDIUM,???
305,2,sales,finance,5,3,6,2,MEDIUM,???
2525,3,hr,tech,10,7,14,3,HIGH,???
2967,2,finance,finance,5,5,7,3,MEDIUM,???
501,0,,,6,0,6,0,MEDIUM,???
2465,4,tech,tech,8,7,13,2,HIGH,???
701,0,,,5,0,5,0,MEDIUM,???
3228,0,,,5,0,5,0,MEDIUM,???
3129,0,,,10,0,10,0,MEDIUM,???
1767,0,,,4,0,4,0,MEDIUM,???
1802,3,finance,insurance,5,3,6,2,HIGH,???
207,3,finance,tech,5,5,7,3,HIGH,???
969,5,finance,other,3,7,6,4,MEDIUM,???
2923,0,,,10,0,10,0,MEDIUM,???
2791,2,other,finance,3,0,3,0,LOW,???
2629,0,,,10,0,10,0,MEDIUM,???
712,1,tech,finance,6,1,6,1,MEDIUM,???
1959,0,,,7,0,7,0,MEDIUM,???
1765,3,other,telecom,4,4,5,3,HIGH,???
1341,0,,,9,0,9,0,MEDIUM,???
1516,5,sales,insurance,9,7,12,4,HIGH,???
2928,0,,,3,0,3,0,MEDIUM,???
1095,1,sales,other,10,3,11,0,MEDIUM,???
1330,3,hr,other,3,5,5,3,MEDIUM,???
568,5,other,telecom,5,7,7,5,MEDIUM,???
1724,1,sales,tech,4,4,6,2,MEDIUM,???
3984,4,hr,other,5,6,6,4,HIGH,???
1090,5,finance,other,8,7,12,3,HIGH,???
3257,0,,,4,0,4,0,MEDIUM,???
2865,0,,,7,0,7,0,MEDIUM,???
910,0,,,4,0,4,0,MEDIUM,???
2730,2,sales,finance,6,7,9,4,MEDIUM,???
518,0,,,5,0,5,0,MEDIUM,???
2375,2,finance,telecom,7,7,10,4,MEDIUM,???
2187,2,tech,insurance,3,0,3,0,MEDIUM,???
1498,0,,,10,0,10,0,MEDIUM,???
634,5,other,tech,4,7,8,3,MEDIUM,???
898,1,other,telecom,10,2,11,0,MEDIUM,???
3889,5,tech,other,3,7,6,4,MEDIUM,???
3715,3,hr,finance,4,0,4,0,MEDIUM,???
103,2,sales,tech,5,2,5,1,MEDIUM,???
2774,0,,,7,0,7,0,MEDIUM,???
339,0,,,4,0,4,0,MEDIUM,???
309,1,hr,tech,7,1,7,1,MEDIUM,???
1956,2,other,telecom,4,3,5,2,MEDIUM,???
1645,0,,,9,0,9,0,MEDIUM,???
282,1,finance,telecom,8,4,10,2,MEDIUM,???
2504,0,,,9,0,9,0,MEDIUM,???
166,5,tech,other,7,4,8,3,HIGH,???
2911,0,,,7,0,7,0,MEDIUM,???
2571,0,,,3,0,3,0,MEDIUM,???
313,0,,,6,0,6,0,MEDIUM,???
3106,5,hr,finance,10,5,11,4,MEDIUM,???
2558,1,hr,other,3,0,3,0,MEDIUM,???
2186,0,,,10,0,10,0,MEDIUM,???
1031,0,,,6,0,6,0,MEDIUM,???
295,0,,,7,0,7,0,MEDIUM,???
80,0,,,10,0,10,0,MEDIUM,???
1750,0,,,6,0,6,0,MEDIUM,???
3159,5,other,finance,6,2,7,1,MEDIUM,???
801,4,hr,tech,8,0,8,0,HIGH,???
343,0,,,5,0,5,0,MEDIUM,???
2593,4,hr,finance,8,7,11,4,MEDIUM,???
2281,2,tech,finance,4,4,6,2,MEDIUM,???
2686,0,,,4,0,4,0,MEDIUM,???
1427,2,hr,insurance,4,5,6,3,MEDIUM,???
2701,0,,,3,0,3,0,MEDIUM,???
2163,2,other,tech,10,6,14,2,MEDIUM,???
1531,0,,,7,0,7,0,MEDIUM,???
3195,0,,,3,0,3,0,MEDIUM,???
1370,0,,,10,0,10,0,MEDIUM,???
3978,0,,,4,0,4,0,MEDIUM,???
1229,0,,,9,0,9,0,MEDIUM,???
3567,2,other,finance,9,6,12,3,MEDIUM,???
2431,0,,,6,0,6,0,MEDIUM,???
3810,0,,,5,0,5,0,MEDIUM,???
3574,0,,,5,0,5,0,MEDIUM,???
262,3,sales,other,9,2,10,0,HIGH,???
2258,0,,,3,0,3,0,MEDIUM,???
10,2,other,insurance,4,0,4,0,MEDIUM,???
2775,0,,,7,0,7,0,MEDIUM,???
3842,2,tech,telecom,5,4,7,2,MEDIUM,???
2801,5,tech,finance,8,7,12,3,MEDIUM,???
3446,0,,,10,0,10,0,MEDIUM,???
3739,0,,,3,0,3,0,MEDIUM,???
2737,0,,,4,0,4,0,MEDIUM,???
717,1,finance,tech,9,2,10,1,MEDIUM,???
1535,0,,,3,0,3,0,MEDIUM,???
1092,1,tech,other,10,0,10,0,MEDIUM,???
681,0,,,8,0,8,0,MEDIUM,???
3405,0,,,7,0,7,0,MEDIUM,???
2517,3,finance,telecom,9,7,11,5,HIGH,???
1588,4,tech,tech,7,7,10,4,HIGH,???
1364,4,tech,telecom,4,7,7,4,MEDIUM,???
2869,0,,,6,0,6,0,MEDIUM,???
1841,5,tech,finance,9,7,12,4,MEDIUM,???
136,0,,,7,0,7,0,MEDIUM,???
1283,0,,,8,0,8,0,MEDIUM,???
1411,2,hr,finance,8,0,8,0,MEDIUM,???
708,2,tech,finance,8,4,10,2,MEDIUM,???
1815,4,finance,tech,4,2,5,1,HIGH,???
257,0,,,3,0,3,0,MEDIUM,???
2643,1,finance,other,5,5,6,4,MEDIUM,???
1489,0,,,4,0,4,0,MEDIUM,???
2710,5,hr,insurance,9,7,13,3,HIGH,???
3138,0,,,7,0,7,0,MEDIUM,???
3985,4,tech,tech,3,7,7,3,MEDIUM,???
3260,1,hr,finance,9,2,9,2,MEDIUM,???
2805,3,sales,other,6,7,10,3,HIGH,???
1622,3,sales,other,8,0,8,0,HIGH,???
2605,4,sales,tech,7,7,11,3,HIGH,???
2447,0,,,9,0,9,0,MEDIUM,???
1740,0,,,8,0,8,0,MEDIUM,???
1787,3,hr,telecom,7,7,9,3,HIGH,???
2893,4,finance,finance,5,7,8,4,LOW,???
2243,2,tech,telecom,10,4,11,1,MEDIUM,???
2591,2,other,insurance,7,7,10,4,MEDIUM,???
3650,0,,,10,0,10,0,MEDIUM,???
1624,5,sales,finance,9,5,11,2,MEDIUM,???
6,0,,,4,0,4,0,MEDIUM,???
3636,5,tech,other,7,7,10,4,HIGH,???
1602,5,tech,finance,10,7,13,1,MEDIUM,???
121,0,,,8,0,8,0,MEDIUM,???
3867,0,,,6,0,6,0,MEDIUM,???
904,2,hr,finance,5,4,7,1,MEDIUM,???
1715,0,,,8,0,8,0,MEDIUM,???
3431,3,hr,finance,9,7,12,4,MEDIUM,???
438,3,other,tech,10,5,12,3,HIGH,???
3540,0,,,5,0,5,0,MEDIUM,???
180,0,,,9,0,9,0,MEDIUM,???
2302,0,,,10,0,10,0,MEDIUM,???
670,0,,,7,0,7,0,MEDIUM,???
61,1,hr,tech,9,0,9,0,MEDIUM,???
2721,0,,,10,0,10,0,MEDIUM,???
3703,0,,,5,0,5,0,MEDIUM,???
545,1,finance,telecom,9,0,9,0,MEDIUM,???
2436,4,finance,tech,10,7,13,4,HIGH,???
624,3,other,tech,8,2,9,0,HIGH,???
1925,5,tech,telecom,6,7,8,2,HIGH,???
2354,3,tech,insurance,3,4,4,2,HIGH,???
2852,2,hr,finance,4,0,4,0,LOW,???
2338,4,sales,tech,7,7,10,4,HIGH,???
1870,2,other,telecom,10,7,14,3,MEDIUM,???
2741,3,tech,finance,8,5,10,3,MEDIUM,???
1010,2,tech,finance,7,3,8,2,MEDIUM,???
3936,3,other,tech,9,7,13,3,HIGH,???
838,1,finance,finance,6,2,7,1,MEDIUM,???
3053,0,,,7,0,7,0,MEDIUM,???
3920,0,,,6,0,6,0,MEDIUM,???
2141,2,hr,other,4,1,4,0,MEDIUM,???
2699,1,other,other,5,0,5,0,MEDIUM,???
410,5,tech,finance,4,7,7,4,LOW,???
167,1,tech,finance,10,4,12,2,MEDIUM,???
1738,4,sales,finance,10,5,12,0,MEDIUM,???
667,0,,,3,0,3,0,MEDIUM,???
1167,1,tech,telecom,6,0,6,0,MEDIUM,???
1562,1,hr,finance,5,2,6,1,MEDIUM,???
3028,0,,,4,0,4,0,MEDIUM,???
2342,0,,,9,0,9,0,MEDIUM,???
1944,1,hr,insurance,4,0,4,0,MEDIUM,???
1755,5,tech,telecom,8,7,10,5,HIGH,???
3162,0,,,7,0,7,0,MEDIUM,???
1864,4,hr,tech,7,7,11,3,HIGH,???
1462,0,,,4,0,4,0,MEDIUM,???
3700,0,,,4,0,4,0,MEDIUM,???
260,0,,,7,0,7,0,MEDIUM,???
2547,4,hr,tech,4,7,7,4,MEDIUM,???
2684,3,hr,insurance,6,2,7,1,HIGH,???
1354,5,tech,telecom,6,7,9,4,HIGH,???
839,2,hr,telecom,5,5,7,3,MEDIUM,???
2476,1,finance,insurance,4,1,4,0,MEDIUM,???
3785,0,,,6,0,6,0,MEDIUM,???
1844,0,,,9,0,9,0,MEDIUM,???
1439,1,hr,insurance,9,1,9,0,MEDIUM,???
1162,2,tech,other,9,0,9,0,MEDIUM,???
881,2,hr,insurance,6,3,7,2,MEDIUM,???
849,1,finance,insurance,10,5,12,3,MEDIUM,???
876,1,tech,telecom,4,0,4,0,MEDIUM,???
3151,1,tech,telecom,7,7,10,4,MEDIUM,???
2689,1,hr,telecom,3,0,3,0,MEDIUM,???
2979,5,other,tech,4,7,6,5,MEDIUM,???
1339,0,,,4,0,4,0,MEDIUM,???
861,0,,,7,0,7,0,MEDIUM,???
845,5,finance,other,3,7,6,4,MEDIUM,???
14,1,sales,finance,8,0,8,0,MEDIUM,???
120,0,,,6,0,6,0,MEDIUM,???
38,0,,,9,0,9,0,MEDIUM,???
2712,4,hr,insurance,9,3,10,2,HIGH,???
202,1,sales,finance,7,5,8,3,MEDIUM,???
413,4,hr,other,3,7,5,1,MEDIUM,???
3659,5,hr,other,10,6,13,3,HIGH,???
3448,2,finance,finance,10,5,12,2,MEDIUM,???
3395,0,,,3,0,3,0,MEDIUM,???
934,0,,,8,0,8,0,MEDIUM,???
2855,3,hr,insurance,4,4,5,3,HIGH,???
3020,0,,,7,0,7,0,MEDIUM,???
1884,0,,,7,0,7,0,MEDIUM,???
3005,0,,,6,0,6,0,MEDIUM,???
3067,1,finance,finance,5,0,5,0,MEDIUM,???
288,5,hr,tech,3,7,6,4,MEDIUM,???
1746,0,,,10,0,10,0,MEDIUM,???
1901,5,finance,telecom,7,7,12,2,HIGH,???
1409,1,hr,telecom,8,0,8,0,MEDIUM,???
3488,0,,,9,0,9,0,MEDIUM,???
3264,0,,,7,0,7,0,MEDIUM,???
421,2,sales,telecom,6,7,10,3,MEDIUM,???
1617,4,tech,tech,9,7,11,5,HIGH,???
863,5,other,finance,7,3,8,1,MEDIUM,???
1905,0,,,4,0,4,0,MEDIUM,???
2421,0,,,9,0,9,0,MEDIUM,???
3428,0,,,7,0,7,0,MEDIUM,???
3892,1,finance,telecom,4,0,4,0,MEDIUM,???
862,5,tech,insurance,10,7,12,5,HIGH,???
3740,1,finance,telecom,8,0,8,0,MEDIUM,???
2542,2,finance,insurance,3,1,3,1,MEDIUM,???
2222,4,tech,insurance,7,2,7,0,HIGH,???
3744,3,hr,other,6,7,9,4,HIGH,???
3895,0,,,10,0,10,0,MEDIUM,???
2295,1,other,telecom,3,0,3,0,MEDIUM,???
2455,0,,,5,0,5,0,MEDIUM,???
619,5,hr,telecom,4,7,7,4,MEDIUM,???
1164,0,,,10,0,10,0,MEDIUM,???
1379,3,tech,tech,10,5,12,3,HIGH,???
3783,1,finance,insurance,8,4,9,1,MEDIUM,???
1555,2,finance,tech,9,7,12,0,MEDIUM,???
3316,1,sales,other,3,0,3,0,MEDIUM,???
241,4,other,other,4,7,8,3,MEDIUM,???
915,4,tech,finance,8,7,10,5,MEDIUM,???
948,1,tech,telecom,10,0,10,0,MEDIUM,???
2245,3,sales,insurance,9,2,9,1,HIGH,???
1709,0,,,10,0,10,0,MEDIUM,???
3018,0,,,9,0,9,0,MEDIUM,???
926,0,,,9,0,9,0,MEDIUM,???
485,1,hr,insurance,4,6,7,3,LOW,???
57,0,,,9,0,9,0,MEDIUM,???
3910,0,,,9,0,9,0,MEDIUM,???
1687,0,,,6,0,6,0,MEDIUM,???
2477,0,,,10,0,10,0,MEDIUM,???
2840,0,,,4,0,4,0,MEDIUM,???
2068,5,hr,insurance,10,7,12,5,HIGH,???
3363,1,hr,insurance,8,2,9,1,MEDIUM,???
2148,0,,,3,0,3,0,MEDIUM,???
3169,0,,,6,0,6,0,MEDIUM,???
2093,2,sales,tech,8,2,9,1,MEDIUM,???
2384,4,tech,other,8,7,11,4,HIGH,???
1532,0,,,3,0,3,0,MEDIUM,???
3716,4,finance,tech,3,7,5,3,MEDIUM,???
858,0,,,5,0,5,0,MEDIUM,???
761,1,sales,insurance,8,7,11,4,MEDIUM,???
2565,0,,,8,0,8,0,MEDIUM,???
2862,3,hr,telecom,3,2,3,2,HIGH,???
3171,0,,,5,0,5,0,MEDIUM,???
3202,5,sales,insurance,3,5,4,2,MEDIUM,???
2742,0,,,8,0,8,0,MEDIUM,???
2037,0,,,7,0,7,0,MEDIUM,???
3885,1,other,tech,10,0,10,0,MEDIUM,???
1999,0,,,5,0,5,0,MEDIUM,???
3232,3,finance,telecom,9,3,10,2,HIGH,???
3914,0,,,3,0,3,0,MEDIUM,???
466,5,other,telecom,3,7,6,4,MEDIUM,???
3206,5,finance,tech,5,7,7,5,MEDIUM,???
1794,0,,,6,0,6,0,MEDIUM,???
3545,2,sales,finance,4,0,4,0,LOW,???
1872,2,other,finance,9,0,9,0,MEDIUM,???
2193,5,tech,telecom,10,7,13,4,HIGH,???
707,0,,,4,0,4,0,MEDIUM,???
655,0,,,9,0,9,0,MEDIUM,???
1301,0,,,3,0,3,0,MEDIUM,???
1454,0,,,3,0,3,0,MEDIUM,???
2065,0,,,4,0,4,0,MEDIUM,???
1482,0,,,5,0,5,0,MEDIUM,???
1920,0,,,10,0,10,0,MEDIUM,???
3359,0,,,7,0,7,0,MEDIUM,???
521,2,other,insurance,6,0,6,0,MEDIUM,???
1971,0,,,4,0,4,0,MEDIUM,???
2282,1,finance,finance,9,0,9,0,MEDIUM,???
2009,2,finance,tech,7,2,8,1,MEDIUM,???
1270,0,,,5,0,5,0,MEDIUM,???
187,2,finance,tech,3,5,6,2,LOW,???
734,0,,,8,0,8,0,MEDIUM,???
1112,0,,,6,0,6,0,MEDIUM,???
1055,0,,,3,0,3,0,MEDIUM,???
2279,1,finance,insurance,3,2,4,1,MEDIUM,???
1365,0,,,3,0,3,0,MEDIUM,???
294,5,sales,insurance,7,7,10,4,HIGH,???
1650,0,,,8,0,8,0,MEDIUM,???
3499,0,,,10,0,10,0,MEDIUM,???
2494,3,hr,other,10,7,14,3,HIGH,???
691,2,other,tech,7,7,11,3,MEDIUM,???
3755,0,,,3,0,3,0,MEDIUM,???
909,2,other,telecom,7,2,8,1,MEDIUM,???
1198,3,sales,telecom,3,4,5,2,HIGH,???
3588,0,,,4,0,4,0,MEDIUM,???
2116,1,sales,finance,6,0,6,0,MEDIUM,???
2798,4,sales,other,5,7,7,5,MEDIUM,???
1485,1,other,insurance,9,0,9,0,MEDIUM,???
2961,0,,,6,0,6,0,MEDIUM,???
700,0,,,8,0,8,0,MEDIUM,???
1735,0,,,4,0,4,0,MEDIUM,???
1527,0,,,3,0,3,0,MEDIUM,???
831,2,tech,tech,4,3,5,2,MEDIUM,???
1241,0,,,5,0,5,0,MEDIUM,???
1199,1,other,insurance,6,0,6,0,MEDIUM,???
647,0,,,7,0,7,0,MEDIUM,???
3817,0,,,7,0,7,0,MEDIUM,???
2263,1,sales,tech,9,0,9,0,MEDIUM,???
945,3,tech,telecom,5,7,8,4,MEDIUM,???
991,3,tech,other,3,1,3,0,HIGH,???
1136,3,other,other,7,2,8,1,HIGH,???
2391,1,hr,insurance,7,0,7,0,MEDIUM,???
2069,4,sales,tech,10,2,11,1,HIGH,???
1777,0,,,5,0,5,0,MEDIUM,???
1877,0,,,4,0,4,0,MEDIUM,???
2428,0,,,3,0,3,0,MEDIUM,???
2219,0,,,9,0,9,0,MEDIUM,???
307,0,,,3,0,3,0,MEDIUM,???
2398,5,sales,tech,8,6,11,3,HIGH,???
3728,1,sales,other,5,1,5,1,MEDIUM,???
3990,3,hr,finance,8,7,10,2,MEDIUM,???
278,0,,,10,0,10,0,MEDIUM,???
3516,5,other,telecom,3,1,3,1,HIGH,???
1492,5,hr,tech,4,7,7,4,MEDIUM,???
3167,0,,,8,0,8,0,MEDIUM,???
3374,1,other,insurance,9,3,10,0,MEDIUM,???
1262,0,,,4,0,4,0,MEDIUM,???
2294,4,tech,insurance,8,6,10,4,HIGH,???
1946,0,,,3,0,3,0,MEDIUM,???
2261,0,,,9,0,9,0,MEDIUM,???
2005,3,tech,telecom,3,2,3,1,HIGH,???
2118,0,,,5,0,5,0,MEDIUM,???
2772,0,,,3,0,3,0,MEDIUM,???
3674,2,sales,other,8,3,9,0,MEDIUM,???
1338,0,,,7,0,7,0,MEDIUM,???
3515,0,,,9,0,9,0,MEDIUM,???
547,0,,,9,0,9,0,MEDIUM,???
460,0,,,6,0,6,0,MEDIUM,???
456,3,finance,finance,8,7,11,4,MEDIUM,???
980,1,hr,other,5,0,5,0,MEDIUM,???
2056,2,tech,telecom,7,0,7,0,MEDIUM,???
3423,2,other,tech,3,5,6,2,LOW,???
1731,0,,,3,0,3,0,MEDIUM,???
1114,3,other,finance,6,7,9,4,MEDIUM,???
1389,4,hr,tech,9,2,10,1,HIGH,???
165,0,,,10,0,10,0,MEDIUM,???
2642,0,,,8,0,8,0,MEDIUM,???
3293,0,,,3,0,3,0,MEDIUM,???
3399,5,sales,other,3,6,5,3,MEDIUM,???
1501,0,,,7,0,7,0,MEDIUM,???
3594,0,,,10,0,10,0,MEDIUM,???
198,3,sales,telecom,7,7,9,5,HIGH,???
3933,2,finance,other,7,0,7,0,MEDIUM,???
3315,0,,,10,0,10,0,MEDIUM,???
2236,1,sales,other,4,0,4,0,MEDIUM,???
3555,0,,,3,0,3,0,MEDIUM,???
437,3,finance,insurance,10,5,12,0,HIGH,???
515,0,,,8,0,8,0,MEDIUM,???
981,0,,,10,0,10,0,MEDIUM,???
291,2,sales,telecom,4,2,4,1,MEDIUM,???
2201,3,sales,finance,6,4,7,2,MEDIUM,???
1817,5,sales,other,4,7,7,4,MEDIUM,???
970,1,other,tech,10,5,12,3,MEDIUM,???
1361,4,hr,tech,4,7,7,3,MEDIUM,???
964,5,finance,insurance,9,3,10,2,HIGH,???
1900,0,,,7,0,7,0,MEDIUM,???
2444,5,tech,telecom,3,7,5,5,MEDIUM,???
3808,3,hr,tech,9,3,10,2,HIGH,???
2590,0,,,4,0,4,0,MEDIUM,???
2308,3,other,finance,4,7,8,3,LOW,???
2885,2,hr,telecom,8,4,9,3,MEDIUM,???
3832,4,finance,finance,4,7,6,5,LOW,???
3537,1,sales,tech,9,3,10,2,MEDIUM,???
122,5,sales,other,7,7,9,4,HIGH,???
850,5,tech,other,3,7,8,2,MEDIUM,???
672,0,,,8,0,8,0,MEDIUM,???
2959,0,,,7,0,7,0,MEDIUM,???
2926,0,,,5,0,5,0,MEDIUM,???
264,1,finance,insurance,4,0,4,0,MEDIUM,???
2813,0,,,3,0,3,0,MEDIUM,???
3384,0,,,4,0,4,0,MEDIUM,???
3375,0,,,6,0,6,0,MEDIUM,???
1966,0,,,4,0,4,0,MEDIUM,???
1314,1,hr,other,4,0,4,0,MEDIUM,???
3498,0,,,9,0,9,0,MEDIUM,???
1783,1,sales,finance,3,1,3,1,LOW,???
3031,0,,,4,0,4,0,MEDIUM,???
1540,2,hr,telecom,10,1,10,0,MEDIUM,???
3946,5,tech,finance,6,7,9,4,MEDIUM,???
3420,1,finance,finance,6,0,6,0,MEDIUM,???
2769,1,tech,tech,7,3,8,2,MEDIUM,???
1744,4,tech,telecom,8,7,11,1,HIGH,???
445,1,tech,finance,9,1,9,0,MEDIUM,???
3490,2,hr,tech,4,4,6,2,MEDIUM,???
2762,2,finance,insurance,7,3,8,2,MEDIUM,???
3557,2,finance,finance,5,5,8,2,MEDIUM,???
1293,1,tech,insurance,7,3,8,2,MEDIUM,???
2300,0,,,7,0,7,0,MEDIUM,???
1513,0,,,4,0,4,0,MEDIUM,???
1106,0,,,10,0,10,0,MEDIUM,???
1990,3,finance,insurance,3,0,3,0,HIGH,???
3376,0,,,6,0,6,0,MEDIUM,???
1412,0,,,4,0,4,0,MEDIUM,???
3680,5,tech,insurance,10,7,13,4,HIGH,???
1005,0,,,7,0,7,0,MEDIUM,???
2582,2,other,finance,10,6,12,4,MEDIUM,???
3707,0,,,7,0,7,0,MEDIUM,???
3300,5,hr,insurance,8,7,12,3,HIGH,???
788,2,other,finance,9,4,10,2,MEDIUM,???
1448,0,,,10,0,10,0,MEDIUM,???
3194,0,,,5,0,5,0,MEDIUM,???
804,0,,,6,0,6,0,MEDIUM,???
3081,2,finance,tech,6,1,6,0,MEDIUM,???
1144,0,,,10,0,10,0,MEDIUM,???
3539,1,finance,finance,5,0,5,0,MEDIUM,???
835,3,tech,finance,5,7,7,5,LOW,???
395,0,,,7,0,7,0,MEDIUM,???
3392,3,finance,telecom,4,0,4,0,HIGH,???
3099,1,finance,finance,4,5,6,3,MEDIUM,???
2579,5,tech,tech,9,7,12,4,HIGH,???
23,0,,,6,0,6,0,MEDIUM,???
2024,5,hr,insurance,7,7,12,2,HIGH,???
1163,0,,,7,0,7,0,MEDIUM,???
931,0,,,10,0,10,0,MEDIUM,???
2511,0,,,6,0,6,0,MEDIUM,???
277,5,other,tech,5,3,6,2,HIGH,???
2110,0,,,3,0,3,0,MEDIUM,???
1913,0,,,10,0,10,0,MEDIUM,???
443,0,,,7,0,7,0,MEDIUM,???
2814,0,,,4,0,4,0,MEDIUM,???
2551,1,other,insurance,5,0,5,0,MEDIUM,???
259,0,,,5,0,5,0,MEDIUM,???
111,0,,,6,0,6,0,MEDIUM,???
1292,2,other,insurance,6,7,10,3,MEDIUM,???
2492,5,hr,finance,3,7,6,4,LOW,???
3433,0,,,8,0,8,0,MEDIUM,???
2871,1,hr,finance,3,6,5,4,LOW,???
3314,0,,,3,0,3,0,MEDIUM,???
3576,5,other,tech,3,7,5,2,MEDIUM,???
3170,3,sales,tech,6,6,8,1,HIGH,???
2859,0,,,6,0,6,0,MEDIUM,???
1205,0,,,4,0,4,0,MEDIUM,???
3513,1,sales,telecom,3,0,3,0,MEDIUM,???
2026,0,,,4,0,4,0,MEDIUM,???
1801,0,,,9,0,9,0,MEDIUM,???
2997,0,,,8,0,8,0,MEDIUM,???
3203,2,hr,insurance,6,7,10,3,MEDIUM,???
1613,1,tech,finance,7,1,7,0,MEDIUM,???
1150,0,,,4,0,4,0,MEDIUM,???
2440,3,hr,insurance,8,7,11,1,HIGH,???
1691,3,sales,tech,8,3,9,2,HIGH,???
2224,0,,,7,0,7,0,MEDIUM,???
1518,5,finance,telecom,10,7,13,2,HIGH,???
26,5,finance,tech,10,7,14,3,HIGH,???
935,5,sales,finance,3,7,7,3,LOW,???
1276,5,other,finance,3,6,6,3,LOW,???
2473,0,,,5,0,5,0,MEDIUM,???
3603,2,tech,tech,6,7,9,4,MEDIUM,???
1986,0,,,3,0,3,0,MEDIUM,???
599,1,finance,tech,5,0,5,0,MEDIUM,???
1369,1,finance,telecom,5,4,7,2,MEDIUM,???
2598,0,,,8,0,8,0,MEDIUM,???
917,0,,,5,0,5,0,MEDIUM,???
140,0,,,4,0,4,0,MEDIUM,???
88,1,tech,other,3,0,3,0,MEDIUM,???
2649,0,,,5,0,5,0,MEDIUM,???
3329,1,finance,tech,8,5,9,3,MEDIUM,???
237,1,tech,other,7,0,7,0,MEDIUM,???
194,0,,,6,0,6,0,MEDIUM,???
182,5,sales,insurance,8,6,10,4,HIGH,???
556,2,hr,telecom,4,6,6,4,LOW,???
3843,0,,,3,0,3,0,MEDIUM,???
1557,0,,,8,0,8,0,MEDIUM,???
3523,0,,,3,0,3,0,MEDIUM,???
2164,0,,,3,0,3,0,MEDIUM,???
3884,4,finance,insurance,3,6,6,3,MEDIUM,???
290,0,,,10,0,10,0,MEDIUM,???
693,4,tech,insurance,3,7,7,3,MEDIUM,???
1832,3,finance,insurance,4,2,5,1,HIGH,???
402,2,other,insurance,7,7,9,0,MEDIUM,???
1298,2,tech,telecom,10,3,11,2,MEDIUM,???
2884,0,,,10,0,10,0,MEDIUM,???
3800,0,,,9,0,9,0,MEDIUM,???
171,0,,,10,0,10,0,MEDIUM,???
1621,1,other,finance,4,3,5,1,MEDIUM,???
1856,0,,,6,0,6,0,MEDIUM,???
3048,2,hr,tech,10,7,12,5,MEDIUM,???
3805,5,other,telecom,8,3,9,2,HIGH,???
791,0,,,4,0,4,0,MEDIUM,???
2696,5,finance,tech,7,7,8,6,HIGH,???
462,0,,,5,0,5,0,MEDIUM,???
2948,0,,,8,0,8,0,MEDIUM,???
130,0,,,8,0,8,0,MEDIUM,???
2538,1,tech,finance,5,0,5,0,MEDIUM,???
2828,5,hr,telecom,9,7,11,5,HIGH,???
1325,0,,,3,0,3,0,MEDIUM,???
2486,0,,,3,0,3,0,MEDIUM,???
3538,0,,,6,0,6,0,MEDIUM,???
1671,0,,,8,0,8,0,MEDIUM,???
329,3,sales,insurance,9,7,12,0,HIGH,???
1235,0,,,5,0,5,0,MEDIUM,???
483,1,hr,tech,9,0,9,0,MEDIUM,???
3456,0,,,9,0,9,0,MEDIUM,???
3220,4,hr,other,8,7,10,1,HIGH,???
3285,4,hr,other,8,7,11,4,HIGH,???
1182,3,other,telecom,3,7,6,4,MEDIUM,???
